created,uuid,link,is_duplicate,duplicate_for,is_hard
2024-06-01 04:39:18,547c4ea6-f387-4639-ae1f-e1162bc923ac,https://s3.ritm.media/yappy-db-duplicates/547c4ea6-f387-4639-ae1f-e1162bc923ac.mp4,False,,False
2024-06-01 04:44:45,4704f9e2-4bd9-4106-8b46-3b436829e0da,https://s3.ritm.media/yappy-db-duplicates/4704f9e2-4bd9-4106-8b46-3b436829e0da.mp4,False,,False
2024-06-01 05:07:01,076630e3-d0b9-4f2f-b886-69e99944c25e,https://s3.ritm.media/yappy-db-duplicates/076630e3-d0b9-4f2f-b886-69e99944c25e.mp4,False,,False
2024-06-01 05:20:07,13a0e67e-16ba-4cbb-b78a-6e7e51109466,https://s3.ritm.media/yappy-db-duplicates/13a0e67e-16ba-4cbb-b78a-6e7e51109466.mp4,False,,False
2024-06-01 05:33:14,130e8287-a8f9-499f-aa9e-2d5d479182d9,https://s3.ritm.media/yappy-db-duplicates/130e8287-a8f9-499f-aa9e-2d5d479182d9.mp4,False,,False
2024-06-01 05:39:32,010b5b84-d2ca-4975-a7a8-6b951dfffee7,https://s3.ritm.media/yappy-db-duplicates/010b5b84-d2ca-4975-a7a8-6b951dfffee7.mp4,False,,False
2024-06-01 05:48:36,4f23c631-d497-4a5f-be44-d71a6283806d,https://s3.ritm.media/yappy-db-duplicates/4f23c631-d497-4a5f-be44-d71a6283806d.mp4,False,,False
2024-06-01 05:48:45,01ec9c26-3c30-41f7-ab5e-8225adf71086,https://s3.ritm.media/yappy-db-duplicates/01ec9c26-3c30-41f7-ab5e-8225adf71086.mp4,False,,False
2024-06-01 05:52:27,3a20cbaf-798a-4b25-b2c1-e41e1c6ecd09,https://s3.ritm.media/yappy-db-duplicates/3a20cbaf-798a-4b25-b2c1-e41e1c6ecd09.mp4,False,,False
2024-06-01 05:55:34,4de164d3-aca7-428d-b291-7aa6d2b35ce1,https://s3.ritm.media/yappy-db-duplicates/4de164d3-aca7-428d-b291-7aa6d2b35ce1.mp4,False,,False
2024-06-01 05:56:43,05fcfe62-a855-42a8-add9-971ab114713e,https://s3.ritm.media/yappy-db-duplicates/05fcfe62-a855-42a8-add9-971ab114713e.mp4,False,,False
2024-06-01 06:00:00,02f9ba05-b44f-4f7a-bfdd-1d47fdd36e57,https://s3.ritm.media/yappy-db-duplicates/02f9ba05-b44f-4f7a-bfdd-1d47fdd36e57.mp4,False,,False
2024-06-01 06:03:32,2fc89811-9c93-47b8-98e6-13cfd19f848d,https://s3.ritm.media/yappy-db-duplicates/2fc89811-9c93-47b8-98e6-13cfd19f848d.mp4,False,,False
2024-06-01 06:09:46,3813c160-bcdd-4f97-acf9-b9f975081845,https://s3.ritm.media/yappy-db-duplicates/3813c160-bcdd-4f97-acf9-b9f975081845.mp4,False,,False
2024-06-01 06:16:59,2ed9438e-7bdb-48f6-a6be-b0bac47de21a,https://s3.ritm.media/yappy-db-duplicates/2ed9438e-7bdb-48f6-a6be-b0bac47de21a.mp4,False,,False
2024-06-01 06:23:55,406b8550-33a5-4853-8227-e0cd1db9abfa,https://s3.ritm.media/yappy-db-duplicates/406b8550-33a5-4853-8227-e0cd1db9abfa.mp4,False,,False
2024-06-01 06:26:15,4d1894ec-b4be-470c-958b-bdc3bdb30be4,https://s3.ritm.media/yappy-db-duplicates/4d1894ec-b4be-470c-958b-bdc3bdb30be4.mp4,False,,False
2024-06-01 06:37:35,2147b7ce-0a90-45b4-8cf2-aa4ea723e54b,https://s3.ritm.media/yappy-db-duplicates/2147b7ce-0a90-45b4-8cf2-aa4ea723e54b.mp4,False,,False
2024-06-01 06:39:04,1ed3855f-6df5-4140-b425-72480b8741a3,https://s3.ritm.media/yappy-db-duplicates/1ed3855f-6df5-4140-b425-72480b8741a3.mp4,False,,False
2024-06-01 06:43:09,2271dda7-763a-48be-b05f-9b06ca88e14a,https://s3.ritm.media/yappy-db-duplicates/2271dda7-763a-48be-b05f-9b06ca88e14a.mp4,False,,False
2024-06-01 06:44:03,150d32c8-9f69-43d0-bc67-75cb32109cc4,https://s3.ritm.media/yappy-db-duplicates/150d32c8-9f69-43d0-bc67-75cb32109cc4.mp4,False,,False
2024-06-01 06:44:04,1cb48528-4082-4549-b4fc-f89e779e23b8,https://s3.ritm.media/yappy-db-duplicates/1cb48528-4082-4549-b4fc-f89e779e23b8.mp4,False,,False
2024-06-01 06:55:23,4a14964b-3ccf-4673-93fc-86c37a489333,https://s3.ritm.media/yappy-db-duplicates/4a14964b-3ccf-4673-93fc-86c37a489333.mp4,False,,False
2024-06-01 07:08:23,19b9958a-ccd1-456b-88b9-b6441116d602,https://s3.ritm.media/yappy-db-duplicates/19b9958a-ccd1-456b-88b9-b6441116d602.mp4,False,,False
2024-06-01 07:08:40,2017503e-8e22-4a32-a4e3-a1f9e669889a,https://s3.ritm.media/yappy-db-duplicates/2017503e-8e22-4a32-a4e3-a1f9e669889a.mp4,False,,False
2024-06-01 07:15:24,02d4f185-9a34-4284-8a60-1e591e6dba21,https://s3.ritm.media/yappy-db-duplicates/02d4f185-9a34-4284-8a60-1e591e6dba21.mp4,False,,False
2024-06-01 07:17:11,4268be9d-1654-4fd0-8dac-f16e065b50e5,https://s3.ritm.media/yappy-db-duplicates/4268be9d-1654-4fd0-8dac-f16e065b50e5.mp4,False,,False
2024-06-01 07:17:26,32ef9826-4f89-4390-a356-62882893fd81,https://s3.ritm.media/yappy-db-duplicates/32ef9826-4f89-4390-a356-62882893fd81.mp4,False,,False
2024-06-01 07:18:24,2583743a-1f15-4155-8189-7366870d71a2,https://s3.ritm.media/yappy-db-duplicates/2583743a-1f15-4155-8189-7366870d71a2.mp4,False,,False
2024-06-01 07:31:18,3f293c45-9d2e-4bab-99bc-a39e15b35779,https://s3.ritm.media/yappy-db-duplicates/3f293c45-9d2e-4bab-99bc-a39e15b35779.mp4,False,,False
2024-06-01 07:39:19,82243848-cbc3-40b1-bebd-652c44eadc79,https://s3.ritm.media/yappy-db-duplicates/82243848-cbc3-40b1-bebd-652c44eadc79.mp4,False,,False
2024-06-01 07:44:06,45261fa4-b359-47d0-9adf-b8f160985fbf,https://s3.ritm.media/yappy-db-duplicates/45261fa4-b359-47d0-9adf-b8f160985fbf.mp4,False,,False
2024-06-01 07:47:09,00193d83-60c0-40db-a5e8-68af84b16669,https://s3.ritm.media/yappy-db-duplicates/00193d83-60c0-40db-a5e8-68af84b16669.mp4,False,,False
2024-06-01 08:03:16,26102fc5-7500-412a-81ac-3fb2dbf75ca0,https://s3.ritm.media/yappy-db-duplicates/26102fc5-7500-412a-81ac-3fb2dbf75ca0.mp4,False,,False
2024-06-01 08:06:54,0fd09c1b-e19e-4b6e-84e6-35f9d4fc6f72,https://s3.ritm.media/yappy-db-duplicates/0fd09c1b-e19e-4b6e-84e6-35f9d4fc6f72.mp4,False,,False
2024-06-01 08:10:15,443d26c6-0856-4b6e-94a6-03cf35a95fb3,https://s3.ritm.media/yappy-db-duplicates/443d26c6-0856-4b6e-94a6-03cf35a95fb3.mp4,False,,False
2024-06-01 08:14:09,3726bb2d-3323-41f8-8eb2-0d7cf095d62b,https://s3.ritm.media/yappy-db-duplicates/3726bb2d-3323-41f8-8eb2-0d7cf095d62b.mp4,False,,False
2024-06-01 08:17:19,0b78b952-fd69-488a-9e36-fbdbae79594a,https://s3.ritm.media/yappy-db-duplicates/0b78b952-fd69-488a-9e36-fbdbae79594a.mp4,False,,False
2024-06-01 08:28:26,3dd424ce-f0e5-4727-88a3-8f318b612afd,https://s3.ritm.media/yappy-db-duplicates/3dd424ce-f0e5-4727-88a3-8f318b612afd.mp4,False,,True
2024-06-01 08:47:34,39a9496a-67ee-4a9b-bfbf-3fa4086a1722,https://s3.ritm.media/yappy-db-duplicates/39a9496a-67ee-4a9b-bfbf-3fa4086a1722.mp4,False,,False
2024-06-01 08:59:45,0e755861-6b31-4188-877d-27c6b365079e,https://s3.ritm.media/yappy-db-duplicates/0e755861-6b31-4188-877d-27c6b365079e.mp4,False,,False
2024-06-01 09:06:59,35f8d5bb-1f38-4238-b902-b911186d2f03,https://s3.ritm.media/yappy-db-duplicates/35f8d5bb-1f38-4238-b902-b911186d2f03.mp4,False,,False
2024-06-01 09:10:21,294e4e0a-c372-46a8-9090-792f8ad33b6a,https://s3.ritm.media/yappy-db-duplicates/294e4e0a-c372-46a8-9090-792f8ad33b6a.mp4,False,,False
2024-06-01 09:14:05,397191ea-d870-4cec-8c4b-0998fad740e1,https://s3.ritm.media/yappy-db-duplicates/397191ea-d870-4cec-8c4b-0998fad740e1.mp4,False,,False
2024-06-01 09:16:33,014fe7fe-bed1-491f-a903-681a3700a9c1,https://s3.ritm.media/yappy-db-duplicates/014fe7fe-bed1-491f-a903-681a3700a9c1.mp4,False,,False
2024-06-01 09:16:54,014099e4-9cba-4b24-a9aa-63f3ebc3d46e,https://s3.ritm.media/yappy-db-duplicates/014099e4-9cba-4b24-a9aa-63f3ebc3d46e.mp4,False,,False
2024-06-01 09:21:39,3171db94-264d-4dd2-add7-ffcd9f052ae4,https://s3.ritm.media/yappy-db-duplicates/3171db94-264d-4dd2-add7-ffcd9f052ae4.mp4,False,,False
2024-06-01 09:25:55,14d72de6-00c4-4f9d-b391-b3fd4de99aa5,https://s3.ritm.media/yappy-db-duplicates/14d72de6-00c4-4f9d-b391-b3fd4de99aa5.mp4,False,,False
2024-06-01 09:26:50,270393a6-e7f6-49d4-a2b9-0ff64c154312,https://s3.ritm.media/yappy-db-duplicates/270393a6-e7f6-49d4-a2b9-0ff64c154312.mp4,False,,False
2024-06-01 09:36:46,543e2715-1f12-4e61-ae7c-d5c6a44ba571,https://s3.ritm.media/yappy-db-duplicates/543e2715-1f12-4e61-ae7c-d5c6a44ba571.mp4,False,,False
2024-06-01 09:43:57,29ab7f3c-e28d-4ad2-bde1-8c221f90149c,https://s3.ritm.media/yappy-db-duplicates/29ab7f3c-e28d-4ad2-bde1-8c221f90149c.mp4,False,,False
2024-06-01 09:46:06,4bbf2964-8ddf-4abf-a5bd-245da59e63e7,https://s3.ritm.media/yappy-db-duplicates/4bbf2964-8ddf-4abf-a5bd-245da59e63e7.mp4,False,,False
2024-06-01 09:46:11,29a89499-9c12-42c4-a6a0-b96a6780d5e5,https://s3.ritm.media/yappy-db-duplicates/29a89499-9c12-42c4-a6a0-b96a6780d5e5.mp4,False,,False
2024-06-01 09:51:23,15a8c00b-461e-407a-8b90-977e516208e8,https://s3.ritm.media/yappy-db-duplicates/15a8c00b-461e-407a-8b90-977e516208e8.mp4,False,,False
2024-06-01 09:52:04,3061eb38-0ef4-4d6b-aa3f-59c37ba7c575,https://s3.ritm.media/yappy-db-duplicates/3061eb38-0ef4-4d6b-aa3f-59c37ba7c575.mp4,False,,False
2024-06-01 09:53:07,29300ed0-a47a-49fa-a29c-105fcb0e1a83,https://s3.ritm.media/yappy-db-duplicates/29300ed0-a47a-49fa-a29c-105fcb0e1a83.mp4,False,,False
2024-06-01 09:54:03,4ea33a97-133c-4977-b300-8f3e88a34ace,https://s3.ritm.media/yappy-db-duplicates/4ea33a97-133c-4977-b300-8f3e88a34ace.mp4,False,,False
2024-06-01 10:14:41,0500d470-4c40-4f24-be9c-b20547f509a1,https://s3.ritm.media/yappy-db-duplicates/0500d470-4c40-4f24-be9c-b20547f509a1.mp4,False,,False
2024-06-01 10:27:10,5eb4127e-5694-492b-963c-6688522e9ad2,https://s3.ritm.media/yappy-db-duplicates/5eb4127e-5694-492b-963c-6688522e9ad2.mp4,True,3726bb2d-3323-41f8-8eb2-0d7cf095d62b,False
2024-06-01 10:45:45,515cd5c6-5bcc-4d95-839d-ff1642a33c90,https://s3.ritm.media/yappy-db-duplicates/515cd5c6-5bcc-4d95-839d-ff1642a33c90.mp4,False,,False
2024-06-01 11:00:01,21c78ac9-3266-46f7-a436-e64ef741c019,https://s3.ritm.media/yappy-db-duplicates/21c78ac9-3266-46f7-a436-e64ef741c019.mp4,False,,False
2024-06-01 11:09:42,10f67be6-7eb3-4288-9731-bb7013c4684a,https://s3.ritm.media/yappy-db-duplicates/10f67be6-7eb3-4288-9731-bb7013c4684a.mp4,False,,False
2024-06-01 11:23:21,2aec9e87-2707-4749-b299-87cfb887bafa,https://s3.ritm.media/yappy-db-duplicates/2aec9e87-2707-4749-b299-87cfb887bafa.mp4,False,,False
2024-06-01 11:24:26,233b418a-f24c-4c4e-8b4e-bca85bb38f0a,https://s3.ritm.media/yappy-db-duplicates/233b418a-f24c-4c4e-8b4e-bca85bb38f0a.mp4,False,,False
2024-06-01 11:35:59,53e55ed6-e67f-435c-be85-337856a5ed46,https://s3.ritm.media/yappy-db-duplicates/53e55ed6-e67f-435c-be85-337856a5ed46.mp4,False,,False
2024-06-01 11:49:27,3cd36e39-1fcc-49c7-9563-3e2b54427a35,https://s3.ritm.media/yappy-db-duplicates/3cd36e39-1fcc-49c7-9563-3e2b54427a35.mp4,False,,False
2024-06-01 12:23:55,1c1b56f6-570c-4952-93cb-0cdfe09a0bec,https://s3.ritm.media/yappy-db-duplicates/1c1b56f6-570c-4952-93cb-0cdfe09a0bec.mp4,False,,False
2024-06-01 12:26:13,0f3051d5-9507-4a36-8a39-6eb0519bd6d1,https://s3.ritm.media/yappy-db-duplicates/0f3051d5-9507-4a36-8a39-6eb0519bd6d1.mp4,False,,False
2024-06-01 12:26:43,45272750-03f9-4366-8330-175b832a2688,https://s3.ritm.media/yappy-db-duplicates/45272750-03f9-4366-8330-175b832a2688.mp4,False,,False
2024-06-01 12:35:28,0fcb516d-d722-40f7-ac38-ec3f27e7cb91,https://s3.ritm.media/yappy-db-duplicates/0fcb516d-d722-40f7-ac38-ec3f27e7cb91.mp4,False,,False
2024-06-01 12:55:45,0781e63e-758a-42f1-951a-c614eb00a207,https://s3.ritm.media/yappy-db-duplicates/0781e63e-758a-42f1-951a-c614eb00a207.mp4,False,,False
2024-06-01 12:56:14,1c0bae42-8e03-4052-b337-ecbd522235d4,https://s3.ritm.media/yappy-db-duplicates/1c0bae42-8e03-4052-b337-ecbd522235d4.mp4,False,,False
2024-06-01 13:06:56,1f7c74e7-c979-4a07-a23b-1dd07a8f2b12,https://s3.ritm.media/yappy-db-duplicates/1f7c74e7-c979-4a07-a23b-1dd07a8f2b12.mp4,False,,False
2024-06-01 13:13:41,04876afc-3eeb-456e-87e3-4867955fcb57,https://s3.ritm.media/yappy-db-duplicates/04876afc-3eeb-456e-87e3-4867955fcb57.mp4,False,,False
2024-06-01 13:14:10,20d9ff6c-8002-42d1-b540-f6451156cc3b,https://s3.ritm.media/yappy-db-duplicates/20d9ff6c-8002-42d1-b540-f6451156cc3b.mp4,False,,False
2024-06-01 13:15:12,8285f93d-c1b5-4b31-8a1a-4e94d06b5a99,https://s3.ritm.media/yappy-db-duplicates/8285f93d-c1b5-4b31-8a1a-4e94d06b5a99.mp4,False,,False
2024-06-01 13:15:13,13da85a7-607d-4a70-b94c-92bd24584341,https://s3.ritm.media/yappy-db-duplicates/13da85a7-607d-4a70-b94c-92bd24584341.mp4,False,,False
2024-06-01 13:31:04,4a813ba9-9f03-486b-9d60-0d53a6fa4150,https://s3.ritm.media/yappy-db-duplicates/4a813ba9-9f03-486b-9d60-0d53a6fa4150.mp4,False,,False
2024-06-01 13:31:54,41262006-7306-4899-92bf-40c0ff238ee8,https://s3.ritm.media/yappy-db-duplicates/41262006-7306-4899-92bf-40c0ff238ee8.mp4,False,,False
2024-06-01 13:32:04,27f5efe6-cdd8-4dac-a5fa-a0890605a231,https://s3.ritm.media/yappy-db-duplicates/27f5efe6-cdd8-4dac-a5fa-a0890605a231.mp4,False,,False
2024-06-01 13:32:18,3bddae27-0a18-49d3-a4f7-1394fb1953fb,https://s3.ritm.media/yappy-db-duplicates/3bddae27-0a18-49d3-a4f7-1394fb1953fb.mp4,False,,False
2024-06-01 13:32:57,28e422ea-da89-4e1f-a8e4-b1bf439e9d3f,https://s3.ritm.media/yappy-db-duplicates/28e422ea-da89-4e1f-a8e4-b1bf439e9d3f.mp4,False,,False
2024-06-01 13:34:25,43164a8b-0b24-452d-9ef7-2e3796283bae,https://s3.ritm.media/yappy-db-duplicates/43164a8b-0b24-452d-9ef7-2e3796283bae.mp4,False,,False
2024-06-01 13:37:01,331f2cc4-4bf5-41e7-ad46-a154c63fc0d7,https://s3.ritm.media/yappy-db-duplicates/331f2cc4-4bf5-41e7-ad46-a154c63fc0d7.mp4,False,,False
2024-06-01 13:47:40,5501a707-c604-4ae3-926f-4f7e30fb0f7d,https://s3.ritm.media/yappy-db-duplicates/5501a707-c604-4ae3-926f-4f7e30fb0f7d.mp4,False,,False
2024-06-01 14:03:21,283e4172-e617-4726-8ded-adb9d6ba0b37,https://s3.ritm.media/yappy-db-duplicates/283e4172-e617-4726-8ded-adb9d6ba0b37.mp4,False,,False
2024-06-01 14:05:16,245ad1d6-cc96-4785-af1a-ebc569f2adf8,https://s3.ritm.media/yappy-db-duplicates/245ad1d6-cc96-4785-af1a-ebc569f2adf8.mp4,False,,False
2024-06-01 14:06:05,23a5a90e-bb78-43f1-9d1f-fd896d335b7a,https://s3.ritm.media/yappy-db-duplicates/23a5a90e-bb78-43f1-9d1f-fd896d335b7a.mp4,False,,False
2024-06-01 14:11:56,461de8b2-ef8e-4fa8-b421-da7fc9789702,https://s3.ritm.media/yappy-db-duplicates/461de8b2-ef8e-4fa8-b421-da7fc9789702.mp4,False,,False
2024-06-01 14:18:46,4f3aa824-764a-4e66-8b55-83b7124fe08a,https://s3.ritm.media/yappy-db-duplicates/4f3aa824-764a-4e66-8b55-83b7124fe08a.mp4,False,,False
2024-06-01 14:32:47,03880f45-f0ab-4b2c-9e6f-2e200ad41d30,https://s3.ritm.media/yappy-db-duplicates/03880f45-f0ab-4b2c-9e6f-2e200ad41d30.mp4,False,,False
2024-06-01 14:36:15,4fee3060-c282-41cc-ab92-67f41881951d,https://s3.ritm.media/yappy-db-duplicates/4fee3060-c282-41cc-ab92-67f41881951d.mp4,False,,False
2024-06-01 14:46:17,541b2830-0e84-4872-8964-b932b0305725,https://s3.ritm.media/yappy-db-duplicates/541b2830-0e84-4872-8964-b932b0305725.mp4,False,,False
2024-06-01 14:56:51,1454c25b-fe4c-4073-a73a-9fba3fb048c2,https://s3.ritm.media/yappy-db-duplicates/1454c25b-fe4c-4073-a73a-9fba3fb048c2.mp4,False,,False
2024-06-01 14:58:19,2925df14-c98c-47f5-a4cf-6b21d41be9b9,https://s3.ritm.media/yappy-db-duplicates/2925df14-c98c-47f5-a4cf-6b21d41be9b9.mp4,False,,False
2024-06-01 14:58:59,264d7b17-598c-408a-8bbd-7d1907c03170,https://s3.ritm.media/yappy-db-duplicates/264d7b17-598c-408a-8bbd-7d1907c03170.mp4,False,,False
2024-06-01 15:05:25,4a594a93-ca6a-402f-9cc3-d21562054ce9,https://s3.ritm.media/yappy-db-duplicates/4a594a93-ca6a-402f-9cc3-d21562054ce9.mp4,False,,False
2024-06-01 15:05:35,332c4888-63ad-4d07-aaf3-d75090fbd107,https://s3.ritm.media/yappy-db-duplicates/332c4888-63ad-4d07-aaf3-d75090fbd107.mp4,False,,False
2024-06-01 15:08:54,0bc5bf0d-a891-4e24-92ca-fcbc53a2f5f3,https://s3.ritm.media/yappy-db-duplicates/0bc5bf0d-a891-4e24-92ca-fcbc53a2f5f3.mp4,False,,False
2024-06-01 15:14:35,4ea21b94-6149-4d06-84c2-087f9a39c980,https://s3.ritm.media/yappy-db-duplicates/4ea21b94-6149-4d06-84c2-087f9a39c980.mp4,False,,False
2024-06-01 15:15:55,10a2c5c6-f8f7-4850-9638-61d4c95355aa,https://s3.ritm.media/yappy-db-duplicates/10a2c5c6-f8f7-4850-9638-61d4c95355aa.mp4,False,,False
2024-06-01 15:29:09,2ab7d164-1c8c-4bf9-a769-6bf4af95b4b2,https://s3.ritm.media/yappy-db-duplicates/2ab7d164-1c8c-4bf9-a769-6bf4af95b4b2.mp4,False,,False
